name,geometry_wkt
MDS_color_2226-412.laz,"POLYGON ((319132.29 7360206.38, 319674 7360206.38, 319674 7360793.83, 319132.29 7360793.83, 319132.29 7360206.38))"
MDS_color_2226-413.laz,"POLYGON ((318929.45 7359622.9, 319150.75 7359622.9, 319150.75 7360210.37, 318929.45 7360210.37, 318929.45 7359622.9))"
MDS_color_2226-414.laz,"POLYGON ((319139.52 7359629.57, 319681.22 7359629.57, 319681.22 7360217.02, 319139.52 7360217.02, 319139.52 7359629.57))"
MDS_color_2226-421.laz,"POLYGON ((319662.8 7360213.03, 320204.49 7360213.03, 320204.49 7360800.45, 319662.8 7360800.45, 319662.8 7360213.03))"
MDS_color_2226-422.laz,"POLYGON ((320193.31 7360219.65, 320734.98 7360219.65, 320734.98 7360807.05, 320193.31 7360807.05, 320193.31 7360219.65))"
MDS_color_2226-423.laz,"POLYGON ((319670.01 7359636.21, 320211.69 7359636.21, 320211.69 7360223.64, 319670.01 7360223.64, 319670.01 7359636.21))"
MDS_color_2226-424.laz,"POLYGON ((320200.5 7359642.84, 320742.15 7359642.84, 320742.15 7360230.24, 320200.5 7360230.24, 320200.5 7359642.84))"
MDS_color_2226-431.laz,"POLYGON ((320723.82 7360226.25, 321265.47 7360226.25, 321265.47 7360813.64, 320723.82 7360813.64, 320723.82 7360226.25))"
MDS_color_2226-432.laz,"POLYGON ((321254.33 7360232.84, 321795.96 7360232.84, 321795.96 7360820.2, 321254.33 7360820.2, 321254.33 7360232.84))"
MDS_color_2226-433.laz,"POLYGON ((320730.99 7359649.45, 321272.62 7359649.45, 321272.62 7360236.83, 320730.99 7360236.83, 320730.99 7359649.45))"
MDS_color_2226-434.laz,"POLYGON ((321261.48 7359656.03, 321803.09 7359656.03, 321803.09 7360243.4, 321261.48 7360243.4, 321261.48 7359656.03))"
MDS_color_2226-441.laz,"POLYGON ((318938.91 7359046.09, 319157.98 7359046.09, 319157.98 7359633.56, 318938.91 7359633.56, 318938.91 7359046.09))"
MDS_color_2226-442.laz,"POLYGON ((319146.76 7359052.76, 319688.43 7359052.76, 319688.43 7359640.2, 319146.76 7359640.2, 319146.76 7359052.76))"
MDS_color_2226-443.laz,"POLYGON ((318916.74 7358469.28, 319165.22 7358469.28, 319165.22 7359056.75, 318916.74 7359056.75, 318916.74 7358469.28))"
MDS_color_2226-444.laz,"POLYGON ((319153.99 7358475.94, 319695.65 7358475.94, 319695.65 7359063.39, 319153.99 7359063.39, 319153.99 7358475.94))"
MDS_color_2226-451.laz,"POLYGON ((319677.23 7359059.4, 320218.88 7359059.4, 320218.88 7359646.83, 319677.23 7359646.83, 319677.23 7359059.4))"
MDS_color_2226-452.laz,"POLYGON ((320207.7 7359066.03, 320749.33 7359066.03, 320749.33 7359653.44, 320207.7 7359653.44, 320207.7 7359066.03))"
MDS_color_2226-453.laz,"POLYGON ((319684.44 7358482.59, 320226.08 7358482.59, 320226.08 7359070.02, 319684.44 7359070.02, 319684.44 7358482.59))"
MDS_color_2226-454.laz,"POLYGON ((320214.89 7358489.22, 320756.5 7358489.22, 320756.5 7359076.63, 320214.89 7359076.63, 320214.89 7358489.22))"
MDS_color_2226-461.laz,"POLYGON ((320738.16 7359072.64, 321279.77 7359072.64, 321279.77 7359660.02, 320738.16 7359660.02, 320738.16 7359072.64))"
MDS_color_2226-462.laz,"POLYGON ((321268.63 7359079.22, 321810.22 7359079.22, 321810.22 7359666.59, 321268.63 7359666.59, 321268.63 7359079.22))"
MDS_color_2226-463.laz,"POLYGON ((320745.34 7358495.83, 321286.93 7358495.83, 321286.93 7359083.21, 320745.34 7359083.21, 320745.34 7358495.83))"
MDS_color_2226-464.laz,"POLYGON ((321275.78 7358502.41, 321817.35 7358502.41, 321817.35 7359089.78, 321275.78 7359089.78, 321275.78 7358502.41))"
MDS_color_2242-113.laz,"POLYGON ((315769.65 7357275.22, 315997.37 7357275.22, 315997.37 7357408.79, 315769.65 7357408.79, 315769.65 7357275.22))"
MDS_color_2242-114.laz,"POLYGON ((315986.01 7357282.01, 316487.74 7357282.01, 316487.74 7357408.79, 315986.01 7357408.79, 315986.01 7357282.01))"
MDS_color_2242-141.laz,"POLYGON ((315719.33 7356705.19, 315997.37 7356705.19, 315997.37 7357279.21, 315719.33 7357279.21, 315719.33 7356705.19))"
MDS_color_2242-142.laz,"POLYGON ((315993.38 7356705.19, 316535.11 7356705.19, 316535.11 7357292.77, 315993.38 7357292.77, 315993.38 7356705.19))"
MDS_color_2242-143.laz,"POLYGON ((315759.93 7356121.58, 316012.11 7356121.58, 316012.11 7356709.18, 315759.93 7356709.18, 315759.93 7356121.58))"
MDS_color_2242-144.laz,"POLYGON ((316000.75 7356128.37, 316542.46 7356128.37, 316542.46 7356715.95, 316000.75 7356715.95, 316000.75 7356128.37))"
MDS_color_2242-151.laz,"POLYGON ((316523.77 7356711.96, 316897.41 7356711.96, 316897.41 7357269.67, 316523.77 7357269.67, 316523.77 7356711.96))"
MDS_color_2242-153.laz,"POLYGON ((316531.12 7356135.14, 317072.81 7356135.14, 317072.81 7356722.69, 316531.12 7356722.69, 316531.12 7356135.14))"
MDS_color_2242-154.laz,"POLYGON ((317061.49 7356141.89, 317603.16 7356141.89, 317603.16 7356702.36, 317061.49 7356702.36, 317061.49 7356141.89))"
MDS_color_2242-163.laz,"POLYGON ((317591.86 7356148.62, 318133.5 7356148.62, 318133.5 7356581.76, 317591.86 7356581.76, 317591.86 7356148.62))"
MDS_color_2242-164.laz,"POLYGON ((318122.22 7356155.33, 318663.85 7356155.33, 318663.85 7356650.8, 318122.22 7356650.8, 318122.22 7356155.33))"
MDS_color_2242-211.laz,"POLYGON ((318889.85 7357892.46, 319172.46 7357892.46, 319172.46 7358479.93, 318889.85 7358479.93, 318889.85 7357892.46))"
MDS_color_2242-212.laz,"POLYGON ((319161.23 7357899.13, 319702.87 7357899.13, 319702.87 7358486.58, 319161.23 7358486.58, 319161.23 7357899.13))"
MDS_color_2242-213.laz,"POLYGON ((318885.79 7357315.65, 319179.7 7357315.65, 319179.7 7357903.12, 318885.79 7357903.12, 318885.79 7357315.65))"
MDS_color_2242-214.laz,"POLYGON ((319168.47 7357322.32, 319710.09 7357322.32, 319710.09 7357909.77, 319168.47 7357909.77, 319168.47 7357322.32))"
MDS_color_2242-221.laz,"POLYGON ((319691.66 7357905.78, 320233.27 7357905.78, 320233.27 7358493.21, 319691.66 7358493.21, 319691.66 7357905.78))"
MDS_color_2242-222.laz,"POLYGON ((320222.09 7357912.41, 320763.68 7357912.41, 320763.68 7358499.82, 320222.09 7358499.82, 320222.09 7357912.41))"
MDS_color_2242-223.laz,"POLYGON ((319698.88 7357328.97, 320240.47 7357328.97, 320240.47 7357916.4, 319698.88 7357916.4, 319698.88 7357328.97))"
MDS_color_2242-224.laz,"POLYGON ((320229.28 7357335.6, 320770.86 7357335.6, 320770.86 7357923.01, 320229.28 7357923.01, 320229.28 7357335.6))"
MDS_color_2242-231.laz,"POLYGON ((320752.51 7357919.02, 321294.08 7357919.02, 321294.08 7358506.4, 320752.51 7358506.4, 320752.51 7357919.02))"
MDS_color_2242-232.laz,"POLYGON ((321282.94 7357925.61, 321824.48 7357925.61, 321824.48 7358512.97, 321282.94 7358512.97, 321282.94 7357925.61))"
MDS_color_2242-233.laz,"POLYGON ((320759.69 7357342.21, 321301.24 7357342.21, 321301.24 7357929.6, 320759.69 7357929.6, 320759.69 7357342.21))"
MDS_color_2242-234.laz,"POLYGON ((321290.09 7357348.8, 321831.62 7357348.8, 321831.62 7357936.17, 321290.09 7357936.17, 321290.09 7357348.8))"
MDS_color_2242-241.laz,"POLYGON ((318874.32 7356738.83, 319186.95 7356738.83, 319186.95 7357326.31, 318874.32 7357326.31, 318874.32 7356738.83))"
MDS_color_2242-242.laz,"POLYGON ((319175.71 7356745.5, 319717.31 7356745.5, 319717.31 7357332.96, 319175.71 7357332.96, 319175.71 7356745.5))"
MDS_color_2242-243.laz,"POLYGON ((318652.59 7356162.02, 319194.19 7356162.02, 319194.19 7356749.49, 318652.59 7356749.49, 318652.59 7356162.02))"
MDS_color_2242-244.laz,"POLYGON ((319182.96 7356168.69, 319724.53 7356168.69, 319724.53 7356756.14, 319182.96 7356756.14, 319182.96 7356168.69))"
MDS_color_2242-251.laz,"POLYGON ((319706.1 7356752.15, 320247.67 7356752.15, 320247.67 7357339.59, 319706.1 7357339.59, 319706.1 7356752.15))"
MDS_color_2242-252.laz,"POLYGON ((320236.48 7356758.78, 320778.03 7356758.78, 320778.03 7357346.2, 320236.48 7357346.2, 320236.48 7356758.78))"
MDS_color_2242-253.laz,"POLYGON ((319713.32 7356175.34, 320254.87 7356175.34, 320254.87 7356762.77, 319713.32 7356762.77, 319713.32 7356175.34))"
MDS_color_2242-254.laz,"POLYGON ((320243.68 7356181.97, 320785.21 7356181.97, 320785.21 7356769.38, 320243.68 7356769.38, 320243.68 7356181.97))"
MDS_color_2242-261.laz,"POLYGON ((320766.87 7356765.39, 321308.4 7356765.39, 321308.4 7357352.79, 320766.87 7357352.79, 320766.87 7356765.39))"
MDS_color_2242-262.laz,"POLYGON ((321297.25 7356771.99, 321838.75 7356771.99, 321838.75 7357359.36, 321297.25 7357359.36, 321297.25 7356771.99))"
MDS_color_2242-263.laz,"POLYGON ((320774.04 7356188.58, 321315.55 7356188.58, 321315.55 7356775.98, 320774.04 7356775.98, 320774.04 7356188.58))"
MDS_color_2242-264.laz,"POLYGON ((321304.41 7356195.18, 321845.89 7356195.18, 321845.89 7356782.55, 321304.41 7356782.55, 321304.41 7356195.18))"
MDS_color_2242-311.laz,"POLYGON ((315718.64 7355544.76, 316019.49 7355544.76, 316019.49 7356132.36, 315718.64 7356132.36, 315718.64 7355544.76))"
MDS_color_2242-312.laz,"POLYGON ((316008.12 7355551.55, 316549.81 7355551.55, 316549.81 7356139.13, 316008.12 7356139.13, 316008.12 7355551.55))"
MDS_color_2242-313.laz,"POLYGON ((315485.17 7354967.93, 316026.86 7354967.93, 316026.86 7355555.54, 315485.17 7355555.54, 315485.17 7354967.93))"
MDS_color_2242-314.laz,"POLYGON ((316015.5 7354974.72, 316557.17 7354974.72, 316557.17 7355562.31, 316015.5 7355562.31, 316015.5 7354974.72))"
MDS_color_2242-321.laz,"POLYGON ((316538.47 7355558.32, 317080.14 7355558.32, 317080.14 7356145.88, 316538.47 7356145.88, 316538.47 7355558.32))"
MDS_color_2242-322.laz,"POLYGON ((317068.82 7355565.07, 317610.47 7355565.07, 317610.47 7356152.61, 317068.82 7356152.61, 317068.82 7355565.07))"
MDS_color_2242-323.laz,"POLYGON ((316545.82 7354981.5, 317087.47 7354981.5, 317087.47 7355569.06, 316545.82 7355569.06, 316545.82 7354981.5))"
MDS_color_2242-324.laz,"POLYGON ((317076.15 7354988.25, 317617.78 7354988.25, 317617.78 7355575.79, 317076.15 7355575.79, 317076.15 7354988.25))"
MDS_color_2242-331.laz,"POLYGON ((317599.17 7355571.8, 318140.79 7355571.8, 318140.79 7356159.32, 317599.17 7356159.32, 317599.17 7355571.8))"
MDS_color_2242-332.laz,"POLYGON ((318129.51 7355578.51, 318671.11 7355578.51, 318671.11 7356166.01, 318129.51 7356166.01, 318129.51 7355578.51))"
MDS_color_2242-333.laz,"POLYGON ((317606.48 7354994.98, 318148.08 7354994.98, 318148.08 7355582.5, 317606.48 7355582.5, 317606.48 7354994.98))"
MDS_color_2242-334.laz,"POLYGON ((318136.8 7355001.69, 318678.38 7355001.69, 318678.38 7355589.19, 318136.8 7355589.19, 318136.8 7355001.69))"
MDS_color_2242-341.laz,"POLYGON ((315492.57 7354391.11, 316034.24 7354391.11, 316034.24 7354978.71, 315492.57 7354978.71, 315492.57 7354391.11))"
MDS_color_2242-342.laz,"POLYGON ((316022.87 7354397.9, 316564.52 7354397.9, 316564.52 7354985.49, 316022.87 7354985.49, 316022.87 7354397.9))"
MDS_color_2242-343.laz,"POLYGON ((315499.96 7353814.29, 316041.62 7353814.29, 316041.62 7354401.89, 315499.96 7354401.89, 315499.96 7353814.29))"
MDS_color_2242-344.laz,"POLYGON ((316030.25 7353821.08, 316571.88 7353821.08, 316571.88 7354408.66, 316030.25 7354408.66, 316030.25 7353821.08))"
MDS_color_2242-351.laz,"POLYGON ((316553.18 7354404.67, 317094.81 7354404.67, 317094.81 7354992.24, 316553.18 7354992.24, 316553.18 7354404.67))"
MDS_color_2242-352.laz,"POLYGON ((317083.48 7354411.43, 317625.09 7354411.43, 317625.09 7354998.97, 317083.48 7354998.97, 317083.48 7354411.43))"
MDS_color_2242-353.laz,"POLYGON ((316560.53 7353827.85, 317102.14 7353827.85, 317102.14 7354415.42, 316560.53 7354415.42, 316560.53 7353827.85))"
MDS_color_2242-354.laz,"POLYGON ((317090.82 7353834.61, 317632.4 7353834.61, 317632.4 7354422.15, 317090.82 7354422.15, 317090.82 7353834.61))"
MDS_color_2242-361.laz,"POLYGON ((317613.79 7354418.16, 318155.37 7354418.16, 318155.37 7355005.68, 317613.79 7355005.68, 317613.79 7354418.16))"
MDS_color_2242-362.laz,"POLYGON ((318144.09 7354424.87, 318685.65 7354424.87, 318685.65 7355012.37, 318144.09 7355012.37, 318144.09 7354424.87))"
MDS_color_2242-363.laz,"POLYGON ((317621.1 7353841.34, 318162.66 7353841.34, 318162.66 7354428.86, 317621.1 7354428.86, 317621.1 7353841.34))"
MDS_color_2242-364.laz,"POLYGON ((318151.38 7353848.06, 318692.92 7353848.06, 318692.92 7354435.56, 318151.38 7354435.56, 318151.38 7353848.06))"
MDS_color_2242-411.laz,"POLYGON ((318659.86 7355585.2, 319201.44 7355585.2, 319201.44 7356172.68, 318659.86 7356172.68, 318659.86 7355585.2))"
MDS_color_2242-412.laz,"POLYGON ((319190.2 7355591.87, 319731.76 7355591.87, 319731.76 7356179.33, 319190.2 7356179.33, 319190.2 7355591.87))"
MDS_color_2242-413.laz,"POLYGON ((318667.12 7355008.38, 319208.68 7355008.38, 319208.68 7355595.86, 318667.12 7355595.86, 318667.12 7355008.38))"
MDS_color_2242-414.laz,"POLYGON ((319197.45 7355015.06, 319738.98 7355015.06, 319738.98 7355602.52, 319197.45 7355602.52, 319197.45 7355015.06))"
MDS_color_2242-421.laz,"POLYGON ((319720.54 7355598.53, 320262.08 7355598.53, 320262.08 7356185.96, 319720.54 7356185.96, 319720.54 7355598.53))"
MDS_color_2242-422.laz,"POLYGON ((320250.88 7355605.16, 320792.4 7355605.16, 320792.4 7356192.57, 320250.88 7356192.57, 320250.88 7355605.16))"
MDS_color_2242-423.laz,"POLYGON ((319727.77 7355021.71, 320269.28 7355021.71, 320269.28 7355609.15, 319727.77 7355609.15, 319727.77 7355021.71))"
MDS_color_2242-424.laz,"POLYGON ((320258.09 7355028.35, 320799.58 7355028.35, 320799.58 7355615.76, 320258.09 7355615.76, 320258.09 7355028.35))"
MDS_color_2242-431.laz,"POLYGON ((320781.22 7355611.77, 321322.71 7355611.77, 321322.71 7356199.17, 320781.22 7356199.17, 320781.22 7355611.77))"
MDS_color_2242-432.laz,"POLYGON ((321311.56 7355618.37, 321853.03 7355618.37, 321853.03 7356205.74, 321311.56 7356205.74, 321311.56 7355618.37))"
MDS_color_2242-433.laz,"POLYGON ((320788.41 7355034.96, 321329.88 7355034.96, 321329.88 7355622.36, 320788.41 7355622.36, 320788.41 7355034.96))"
MDS_color_2242-434.laz,"POLYGON ((321318.72 7355041.56, 321860.17 7355041.56, 321860.17 7355628.93, 321318.72 7355628.93, 321318.72 7355041.56))"
MDS_color_2242-441.laz,"POLYGON ((318674.39 7354431.57, 319215.93 7354431.57, 319215.93 7355019.05, 318674.39 7355019.05, 318674.39 7354431.57))"
MDS_color_2242-442.laz,"POLYGON ((319204.69 7354438.24, 319746.21 7354438.24, 319746.21 7355025.7, 319204.69 7355025.7, 319204.69 7354438.24))"
MDS_color_2242-443.laz,"POLYGON ((318681.66 7353854.75, 319223.18 7353854.75, 319223.18 7354442.23, 318681.66 7354442.23, 318681.66 7353854.75))"
MDS_color_2242-444.laz,"POLYGON ((319211.94 7353861.43, 319753.44 7353861.43, 319753.44 7354448.89, 319211.94 7354448.89, 319211.94 7353861.43))"
MDS_color_2242-451.laz,"POLYGON ((319734.99 7354444.9, 320276.49 7354444.9, 320276.49 7355032.34, 319734.99 7355032.34, 319734.99 7354444.9))"
MDS_color_2242-452.laz,"POLYGON ((320265.29 7354451.53, 320806.77 7354451.53, 320806.77 7355038.95, 320265.29 7355038.95, 320265.29 7354451.53))"
MDS_color_2242-453.laz,"POLYGON ((319742.22 7353868.08, 320283.7 7353868.08, 320283.7 7354455.52, 319742.22 7354455.52, 319742.22 7353868.08))"
MDS_color_2242-454.laz,"POLYGON ((320272.5 7353874.72, 320813.95 7353874.72, 320813.95 7354462.14, 320272.5 7354462.14, 320272.5 7353874.72))"
MDS_color_2242-461.laz,"POLYGON ((320795.59 7354458.15, 321337.04 7354458.15, 321337.04 7355045.55, 320795.59 7355045.55, 320795.59 7354458.15))"
MDS_color_2242-462.laz,"POLYGON ((321325.89 7354464.74, 321867.32 7354464.74, 321867.32 7355052.12, 321325.89 7355052.12, 321325.89 7354464.74))"
MDS_color_2242-463.laz,"POLYGON ((320802.78 7353881.34, 321344.21 7353881.34, 321344.21 7354468.73, 320802.78 7354468.73, 320802.78 7353881.34))"
MDS_color_2242-464.laz,"POLYGON ((321333.05 7353887.93, 321874.46 7353887.93, 321874.46 7354475.31, 321333.05 7354475.31, 321333.05 7353887.93))"
MDS_color_2244-111.laz,"POLYGON ((315507.36 7353237.46, 316049 7353237.46, 316049 7353825.07, 315507.36 7353825.07, 315507.36 7353237.46))"
MDS_color_2244-112.laz,"POLYGON ((316037.63 7353244.26, 316579.24 7353244.26, 316579.24 7353831.84, 316037.63 7353831.84, 316037.63 7353244.26))"
MDS_color_2244-113.laz,"POLYGON ((315514.76 7352660.64, 316056.38 7352660.64, 316056.38 7353248.25, 315514.76 7353248.25, 315514.76 7352660.64))"
MDS_color_2244-114.laz,"POLYGON ((316045.01 7352667.43, 316586.6 7352667.43, 316586.6 7353255.02, 316045.01 7353255.02, 316045.01 7352667.43))"
MDS_color_2244-121.laz,"POLYGON ((316567.89 7353251.03, 317109.48 7353251.03, 317109.48 7353838.6, 316567.89 7353838.6, 316567.89 7353251.03))"
MDS_color_2244-122.laz,"POLYGON ((317098.15 7353257.79, 317639.72 7353257.79, 317639.72 7353845.33, 317098.15 7353845.33, 317098.15 7353257.79))"
MDS_color_2244-123.laz,"POLYGON ((316575.25 7352674.21, 317116.82 7352674.21, 317116.82 7353261.78, 316575.25 7353261.78, 316575.25 7352674.21))"
MDS_color_2244-124.laz,"POLYGON ((317105.49 7352680.97, 317647.04 7352680.97, 317647.04 7353268.51, 317105.49 7353268.51, 317105.49 7352680.97))"
MDS_color_2244-131.laz,"POLYGON ((317628.41 7353264.52, 318169.96 7353264.52, 318169.96 7353852.05, 317628.41 7353852.05, 317628.41 7353264.52))"
MDS_color_2244-132.laz,"POLYGON ((318158.67 7353271.24, 318700.2 7353271.24, 318700.2 7353858.74, 318158.67 7353858.74, 318158.67 7353271.24))"
MDS_color_2244-133.laz,"POLYGON ((317635.73 7352687.7, 318177.25 7352687.7, 318177.25 7353275.23, 317635.73 7353275.23, 317635.73 7352687.7))"
MDS_color_2244-134.laz,"POLYGON ((318165.97 7352694.42, 318707.47 7352694.42, 318707.47 7353281.92, 318165.97 7353281.92, 318165.97 7352694.42))"
MDS_color_2244-141.laz,"POLYGON ((315641.24 7352083.81, 316063.76 7352083.81, 316063.76 7352671.42, 315641.24 7352671.42, 315641.24 7352083.81))"
MDS_color_2244-142.laz,"POLYGON ((316052.39 7352090.61, 316593.96 7352090.61, 316593.96 7352678.2, 316052.39 7352678.2, 316052.39 7352090.61))"
MDS_color_2244-143.laz,"POLYGON ((315733.93 7351506.99, 316071.14 7351506.99, 316071.14 7352094.6, 315733.93 7352094.6, 315733.93 7351506.99))"
MDS_color_2244-144.laz,"POLYGON ((316059.77 7351513.79, 316601.32 7351513.79, 316601.32 7352101.38, 316059.77 7352101.38, 316059.77 7351513.79))"
MDS_color_2244-151.laz,"POLYGON ((316582.61 7352097.39, 317124.16 7352097.39, 317124.16 7352684.96, 316582.61 7352684.96, 316582.61 7352097.39))"
MDS_color_2244-152.laz,"POLYGON ((317112.83 7352104.14, 317654.36 7352104.14, 317654.36 7352691.69, 317112.83 7352691.69, 317112.83 7352104.14))"
MDS_color_2244-153.laz,"POLYGON ((316589.97 7351520.56, 317131.5 7351520.56, 317131.5 7352108.13, 316589.97 7352108.13, 316589.97 7351520.56))"
MDS_color_2244-154.laz,"POLYGON ((317120.17 7351527.32, 317661.68 7351527.32, 317661.68 7352114.87, 317120.17 7352114.87, 317120.17 7351527.32))"
MDS_color_2244-161.laz,"POLYGON ((317643.05 7352110.88, 318184.55 7352110.88, 318184.55 7352698.41, 317643.05 7352698.41, 317643.05 7352110.88))"
MDS_color_2244-162.laz,"POLYGON ((318173.26 7352117.6, 318714.75 7352117.6, 318714.75 7352705.11, 318173.26 7352705.11, 318173.26 7352117.6))"
MDS_color_2244-163.laz,"POLYGON ((317650.37 7351534.06, 318191.85 7351534.06, 318191.85 7352121.59, 317650.37 7352121.59, 317650.37 7351534.06))"
MDS_color_2244-211.laz,"POLYGON ((318688.93 7353277.93, 319230.43 7353277.93, 319230.43 7353865.42, 318688.93 7353865.42, 318688.93 7353277.93))"
MDS_color_2244-212.laz,"POLYGON ((319219.19 7353284.61, 319760.67 7353284.61, 319760.67 7353872.07, 319219.19 7353872.07, 319219.19 7353284.61))"
MDS_color_2244-213.laz,"POLYGON ((318696.21 7352701.12, 319237.69 7352701.12, 319237.69 7353288.6, 318696.21 7353288.6, 318696.21 7352701.12))"
MDS_color_2244-214.laz,"POLYGON ((319226.44 7352707.79, 319767.9 7352707.79, 319767.9 7353295.26, 319226.44 7353295.26, 319226.44 7352707.79))"
MDS_color_2244-221.laz,"POLYGON ((319749.45 7353291.27, 320290.91 7353291.27, 320290.91 7353878.71, 319749.45 7353878.71, 319749.45 7353291.27))"
MDS_color_2244-222.laz,"POLYGON ((320279.71 7353297.9, 320821.14 7353297.9, 320821.14 7353885.33, 320279.71 7353885.33, 320279.71 7353297.9))"
MDS_color_2244-223.laz,"POLYGON ((319756.68 7352714.45, 320298.12 7352714.45, 320298.12 7353301.89, 319756.68 7353301.89, 319756.68 7352714.45))"
MDS_color_2244-224.laz,"POLYGON ((320286.92 7352721.09, 320828.33 7352721.09, 320828.33 7353308.51, 320286.92 7353308.51, 320286.92 7352721.09))"
MDS_color_2244-231.laz,"POLYGON ((320809.96 7353304.52, 321351.37 7353304.52, 321351.37 7353891.92, 320809.96 7353891.92, 320809.96 7353304.52))"
MDS_color_2244-232.laz,"POLYGON ((321340.22 7353311.12, 321881.61 7353311.12, 321881.61 7353898.5, 321340.22 7353898.5, 321340.22 7353311.12))"
MDS_color_2244-233.laz,"POLYGON ((320817.15 7352727.71, 321358.54 7352727.71, 321358.54 7353315.11, 320817.15 7353315.11, 320817.15 7352727.71))"
MDS_color_2244-234.laz,"POLYGON ((321347.38 7352734.31, 321888.75 7352734.31, 321888.75 7353321.69, 321347.38 7353321.69, 321347.38 7352734.31))"
MDS_color_2244-241.laz,"POLYGON ((318703.48 7352124.3, 319244.94 7352124.3, 319244.94 7352711.78, 318703.48 7352711.78, 318703.48 7352124.3))"
MDS_color_2244-242.laz,"POLYGON ((319233.7 7352130.98, 319775.14 7352130.98, 319775.14 7352718.44, 319233.7 7352718.44, 319233.7 7352130.98))"
